word,mine,Salah
diverticulum,-1,0
sociological,-1,0
finned,0,0
lexicography,-1,0
urgent,-1,-1
rectories,0,0
tensional,-1,0
plotting,0,0
joes,0,0
unbuckle,0,0
quicks,0,1
particularize,-1,-1
bungler,-1,-1
mance,1,0
risen,1,0
deactivating,-1,-1
quicky,1,0
gawdawful,-1,-1
rised,-1,0
explications,-1,0
lunchers,0,0
bungled,-1,-1
shoping,0,1
patternmaking,0,1
fatass,-1,-1
smallscale,0,0
riser,0,0
rises,0,0
atma,0,0
shoplot,0,0
amped,1,1
kampong,0,0
albatross,-1,0
tenderizing,0,0
whorehouse,0,0
sicker,-1,-1
sicken,-1,-1
clannishness,-1,-1
elective,-1,0
breeziest,-1,0
decendants,0,0
evra,1,1
armfuls,0,0
embarkment,0,0
sicked,-1,-1
bizrate,1,1
alphavirus,-1,0
clutters,-1,-1
contralto,1,0
wilder,-1,1
buffleheads,0,0
bihari,0,0
unusable,-1,-1
rubrum,0,0
celeb,0,0
corpulence,-1,-1
favas,0,0
spiritually,1,0
tân,1,0
housewares,0,0
anonymity,1,0
phytase,0,0
glitter,0,0
alligators,0,0
diversification,1,0
luaus,0,0
treament,0,-1
inapplicable,-1,-1
botanica,0,0
ugar,-1,-1
tate,1,0
rakhi,0,0
cognisable,-1,-1
tata,1,0
litany,-1,0
attractants,0,0
baselessly,-1,-1
folklorist,0,0
liberationists,-1,0
nonelection,-1,-1
bookending,1,1
gewürztraminer,0,0
enchanting,1,1
hurdling,1,0
tats,0,0
pachanga,0,0
laundrette,0,0
elaboration,-1,1
unselfconscious,1,1
metapneumovirus,-1,-1
eartip,-1,1
fastly,1,0
labelmates,0,0
baykeeper,0,1
tightwad,-1,-1
sportingly,1,1
mmmm,1,1
shox,1,0
dislodgement,-1,-1
pixellation,-1,-1
hsiung,0,0
satrap,0,0
rhyolites,-1,0
andesite,0,0
dpkg,-1,0
spokesclown,0,0
aad,1,0
reverential,1,1
abusiveness,-1,-1
aaa,1,0
aac,1,0
aab,1,0
aam,0,0
submissively,-1,-1
arrant,-1,-1
aan,1,0
aai,1,0
aah,1,1
aaj,1,0
ohms,1,1
falsies,0,0
aap,1,0
derailing,-1,-1
aar,1,0
fishermen,0,0
seamlessly,1,1
aay,-1,0
pluri,-1,0
nonvascular,-1,-1
cloudiest,-1,1
leadline,0,1
millenarianism,-1,0
ghe,1,0
piggishness,-1,-1
vinblastine,-1,0
defect,-1,-1
architechture,1,0
caress,1,0
masterstrokes,1,1
hyperviolent,-1,-1
ezogabine,-1,0
parkside,1,0
thermographers,1,0
generalizes,-1,-1
uninvent,-1,0
bloodstain,0,0
scrawled,-1,0
stockcar,1,0
loooong,1,1
internat,1,0
commotion,-1,-1
jocking,-1,-1
reliance,-1,-1
noncooperative,-1,-1
braintrust,-1,0
internal,-1,-1
stathmin,-1,-1
generalized,-1,-1
reship,0,-1
choreographically,1,1
tarrif,0,0
talkcast,1,0
uplink,1,0
fraid,-1,-1
pother,-1,0
severa,0,0
metapopulation,0,0
copulations,1,0
constanly,1,-1
andropause,-1,-1
prescheduled,0,1
chancers,-1,-1
opf,-1,-1
wedded,-1,-1
hoku,0,0
slipway,0,0
accepting,-1,-1
clotheslining,0,0
chancery,0,0
revolutionary,1,0
nanomachine,-1,0
phere,1,0
brownish,-1,0
elitest,-1,-1
transplanted,1,1
concocting,-1,0
torus,-1,0
institutionalize,-1,0
medwatch,-1,0
equimolar,-1,1
anthem,0,0
technogeek,-1,-1
deceitfulness,-1,-1
agsinst,-1,0
thedeath,-1,-1
shineth,1,-1
multilateralization,1,1
gola,0,0
privelege,1,1
gold,1,0
anthropometric,-1,0
frontburner,-1,-1
goli,1,0
coquilles,0,0
flirted,-1,1
toujours,1,0
statecraft,-1,0
nasdaq,-1,0
fianl,1,1
fueling,1,0
cursorily,-1,-1
goofballs,-1,0
ojo,1,0
degraded,-1,-1
reconcilation,-1,0
fianc,0,0
pacificnewscenter,0,1
miticide,0,0
indios,0,0
kadi,0,0
cabover,1,0
extrinsically,-1,-1
detaining,-1,0
mailmen,0,0
kada,0,0
smokestacks,0,0
sexsomnia,-1,-1
flugelhorn,1,0
poodles,0,0
motherboards,-1,0
factor,1,-1
reelectionists,0,-1
snowcover,0,0
ordained,0,1
magnetopause,-1,0
midships,0,0
alchemize,1,0
compartmentalizes,1,-1
sanitises,-1,-1
skulking,0,0
emirs,0,0
ciphered,-1,0
compartmentalized,-1,-1
emiri,1,0
dicembre,1,0
exboyfriend,-1,0
allergen,0,0
accretions,0,0
charmingly,1,1
realz,1,1
exgratia,1,0
shudderingly,-1,-1
kasamahan,1,0
crs,1,0
knolls,0,0
rfw,1,0
alchohol,0,-1
cru,0,0
spacefarers,0,1
virology,0,0
cry,-1,0
terrifically,1,1
rfc,-1,0
rfb,0,0
dismounted,0,1
cra,1,0
dojis,1,0
cre,1,0
dissapearing,-1,-1
cri,1,0
cro,1,0
crm,1,0
bulky,-1,-1
disparagingly,-1,-1
babyproofing,0,0
bluebottle,0,0
maltodextrin,0,0
línea,1,0
bulks,1,0
shrillest,-1,-1
invesment,0,0
lowliness,1,-1
jada,1,0
reimplant,-1,0
exposé,-1,0
leukotrienes,-1,0
jhumkas,0,0
conjuncture,-1,0
jadu,1,0
monotreme,0,0
tabligh,0,0
teacakes,0,0
quitclaim,-1,-1
picometers,1,0
secondee,1,1
seconded,1,1
ankyrin,-1,0
woodcutters,0,0
tandav,0,0
strafed,-1,0
seconder,-1,1
pickup,0,0
gatling,-1,0
tensive,1,0
burlwood,0,0
sundress,0,0
beatify,1,0
compliment,1,1
speediness,1,0
available,1,1
ghall,1,0
highrisk,-1,-1
heffalump,-1,0
targeted,1,-1
divident,1,1
cabinetmaking,0,0
rollies,0,-1
lipocalin,-1,0
mailboat,0,0
conceptus,-1,0
incident,-1,0
rudderless,-1,-1
resturaunt,0,0
bioregional,0,0
tagal,0,0
dividend,1,0
cornetto,0,1
shoe,0,0
harmonises,1,1
targeter,0,0
premised,-1,-1
legislature,0,0
sinn,1,0
seabeds,0,0
cryptic,-1,-1
tangible,1,1
portaged,0,0
booksigning,0,0
thou,1,0
thot,-1,0
whitebait,0,0
natalo,1,0
wotsit,-1,1
necessiated,-1,-1
thos,-1,-1
thor,1,0
staredown,0,0
portages,0,0
thon,0,0
technics,1,-1
quadrupedal,-1,0
tangibly,1,0
toxicology,-1,0
ulamas,0,0
shanks,0,1
sink,0,0
visionaries,1,0
disheartenment,-1,-1
underperforming,-1,-1
interessante,1,0
composting,0,0
sini,1,1
allegiance,-1,0
filesize,-1,1
dimensional,-1,0
scallop,0,0
adjoining,-1,0
novosti,-1,0
church,0,0
tonto,0,0
imiquimod,-1,0
immunoconjugate,-1,0
lymphatics,-1,-1
entail,1,0
alefacept,-1,0
gaat,1,0
intestate,1,0
defang,-1,-1
bubblegum,0,0
platesetters,1,0
pantomiming,-1,1
cheeked,1,0
irritating,-1,-1
conjunto,0,0
andrologist,0,0
contentedly,1,1
eyetracking,1,0
subprecinct,0,0
catteries,0,0
zade,1,0
widening,-1,0
eneral,-1,0
aapl,-1,0
paycard,1,0
veneer,0,0
stoopid,-1,-1
squirrel,0,0
togeth,1,1
sweetgum,0,0
mundanely,-1,-1
swingby,1,0
specail,1,1
stockholding,0,0
overloading,-1,-1
fortwos,0,0
traumatizing,-1,-1
tornados,0,0
dovecot,-1,0
counterintelligence,-1,0
undereating,-1,-1
unani,0,0
patrón,1,-1
dagnabbit,-1,0
inclement,-1,-1
varenicline,-1,0
coveralls,0,0
hostess,0,0
openess,1,1
geeked,1,1
straight,1,1
fibrillin,-1,0
histor,1,0
farmwife,0,1
concierges,0,0
løp,1,1
dustrial,0,0
galleons,0,0
reliably,1,1
error,-1,-1
settting,0,1
contextualisation,-1,0
cathinone,-1,0
rankers,-1,0
cagily,-1,-1
equitising,-1,0
providng,1,1
takedowns,0,0
rulez,-1,1
whichwould,1,0
teriflunomide,-1,1
multitargeted,-1,0
palmitate,-1,0
comport,1,0
utilityman,0,0
terrabytes,1,0
immunomodulatory,-1,0
gawing,1,0
bookclubs,0,0
immunomodulators,-1,0
congresswomen,0,0
serpin,-1,0
bangers,0,0
overlayed,1,1
doozy,-1,1
spectacular,1,1
welts,0,0
fetching,1,1
urself,1,0
satyrs,0,0
certaine,1,0
sunchokes,0,0
kinuha,1,1
protectant,0,0
challening,1,-1
bloodpressure,-1,-1
caes,0,-1
caer,1,0
propertly,0,-1
bellbottom,0,0
schoolies,0,0
orphange,0,0
nents,1,0
comprehensive,1,1
psuedo,-1,-1
groupthink,-1,0
abscondment,-1,-1
medicaid,0,0
waists,0,0
necessity,1,0
highchairs,0,0
hypermart,0,0
cavils,-1,-1
cael,1,0
purebred,0,0
expend,1,0
elec,-1,0
halogens,-1,0
contextualising,-1,1
glasshouse,0,0
ource,1,0
graphical,1,0
elem,1,0
amove,-1,-1
hatchery,0,0
concrete,-1,0
eles,0,0
inflations,-1,-1
elex,-1,-1
hatchers,1,0
oarfish,0,0
langit,1,0
booers,-1,-1
mercurochrome,0,-1
cabins,0,0
balsawood,-1,1
contendors,1,1
nylons,0,0
abbreviation,-1,0
vised,-1,0
cabine,0,0
limy,0,0
ousting,-1,0
watchstander,0,0
squiggled,0,0
doily,0,0
contracture,-1,0
forrest,1,0
provisionals,-1,-1
meows,1,0
omnivore,0,0
smartshops,0,-1
autonomic,-1,0
readers,0,0
dastard,-1,-1
recipient,0,0
casulaties,-1,-1
advertisements,0,-1
mousemats,1,1
grossology,-1,0
eager,1,1
overthinking,-1,-1
smolts,0,0
screenless,-1,0
sydney,1,0
courtney,1,0
wrongdoer,-1,-1
advergame,-1,0
enthrallingly,1,1
herculean,1,1
cremation,0,0
butterbean,0,0
harvesting,0,0
tomar,1,0
blastocyst,-1,0
istart,1,0
handgrenades,0,0
format,0,0
ambassadorial,0,1
ambassdor,1,0
proponent,1,0
notte,1,0
lungsod,1,0
hitters,0,0
fieldable,1,1
cuteness,1,0
shading,0,0
buyout,0,0
ethanolamines,-1,0
toman,1,0
reinsertion,-1,0
crackhouses,0,0
formal,1,1
clindamycin,-1,0
predesignated,0,0
pended,-1,-1
sorting,-1,0
manhandling,-1,0
recylcing,0,-1
ambuscade,-1,0
facets,1,1
greenprint,1,0
didjeridoo,1,0
corupt,-1,-1
overtemperature,-1,-1
selvage,0,0
dandified,1,0
posseses,1,1
germophobes,0,0
scape,0,0
timepieces,1,0
secondquarter,-1,1
particpate,1,0
uncompromised,1,1
clipping,1,1
jumpstarting,1,0
shadowlands,-1,-1
pals,0,0
mighta,-1,-1
autophagy,-1,0
pali,1,0
beckon,1,1
felonious,-1,0
palm,0,0
pall,-1,-1
palo,1,0
pala,1,0
kwaso,0,0
anchorpersons,-1,0
dsicmm,1,0
pale,-1,0
mights,1,0
zucchinis,0,0
courters,1,0
kegel,0,1
gruel,0,0
decisioned,1,0
ealry,1,0
pbxnsip,1,0
halfheartedly,-1,-1
nutrionist,0,0
offspinner,0,0
rehabilitating,-1,0
thymocytes,-1,0
masculinity,-1,0
welling,0,0
phosphine,-1,0
dating,-1,0
unscripted,-1,0
shooters,0,1
supervisers,0,-1
mitigants,1,1
vacuously,-1,0
tinkers,-1,-1
thoght,-1,-1
bureacracy,-1,-1
eclectically,1,0
redoing,-1,-1
oout,-1,1
carling,-1,1
avantgarde,1,0
cyanocobalamin,-1,0
invididuals,0,0
baskeball,0,0
beatifications,1,0
newspa,0,0
garnishment,-1,-1
carob,0,0
kunin,1,0
recarpeted,0,-1
nasopharyngeal,-1,0
carol,0,0
carom,0,0
shortfin,0,0
slapdown,-1,0
brutalisation,-1,-1
buttonbush,0,0
decompiled,-1,-1
tiffins,0,0
jiyalas,0,-1
whiteboard,0,0
trolleys,0,0
unintentional,-1,-1
equivilant,-1,0
watchlist,-1,0
kombucha,0,0
benefactors,0,0
susunod,1,0
assemblyperson,0,0
anterior,-1,0
overbooked,-1,-1
ecletic,1,1
republication,0,0
bronchoconstriction,-1,0
videotaping,-1,0
roughen,-1,0
recontextualization,1,0
awaited,1,1
internationa,1,0
pilotless,-1,0
unsplit,0,0
opponant,-1,0
maizemeal,0,0
ipsh,1,0
unnerving,-1,-1
unoriginality,-1,-1
poaching,0,0
semplice,1,0
uncer,-1,-1
glowingly,1,1
feverishness,-1,0
ipso,1,0
cashspiels,0,1
tubeworms,0,0
adenocarcinoma,-1,0
worht,1,0
thundercar,1,1
fishmeal,0,0
gleans,1,0
morality,-1,0
nonpremium,0,-1
perplex,-1,-1
redemarcation,0,-1
postes,1,0
poster,1,0
crabapples,0,0
unionise,0,0
patronises,-1,-1
oxtails,0,0
underprotected,-1,-1
gestural,1,1
campmate,-1,0
melée,-1,-1
residencies,0,0
weathercasters,0,0
posted,-1,0
scheda,1,0
prudishness,-1,-1
cia,0,0
cig,0,0
cif,0,0
cie,1,0
cid,-1,0
spectroscope,-1,0
sleepers,0,0
cio,1,0
cin,1,0
differentiable,1,0
cil,0,0
cis,-1,0
cir,-1,0
horsewhips,0,-1
agood,1,1
gazanias,0,0
lesbianism,-1,0
spectroscopy,-1,0
cit,-1,0
addr,1,0
gravamen,-1,-1
fianceé,0,0
multiculturally,-1,-1
catfood,0,0
paroxetine,-1,0
genial,1,1
presiden,-1,0
respray,-1,-1
scantron,0,-1
enjoins,1,1
unsociable,-1,-1
flocked,1,0
estilo,1,0
tranilast,-1,0
presided,1,0
budiodarone,-1,0
wopping,1,0
nautical,1,0
presider,1,1
presides,0,0
declaimed,-1,0
rekindling,-1,0
stiffly,-1,1
smidge,0,1
pickleweed,0,0
paradox,-1,-1
tuskers,0,0
outsources,-1,-1
outsourcer,-1,0
amputees,-1,0
realest,-1,1
shortstack,0,0
parador,0,0
freighted,0,0
aresult,-1,-1
visilizumab,-1,-1
triplexers,1,0
volcaniclastics,-1,0
freighter,0,0
undertrial,0,0
sumptuously,1,1
scapegoat,-1,-1
rooflights,0,0
midways,0,0
besiege,-1,0
hemophiliacs,-1,-1
airside,0,0
nanquan,1,0
murthy,1,0
nonacute,-1,-1
feevee,1,0
kienet,1,0
impersonality,-1,-1
milimeters,1,0
aliquot,-1,0
earhole,-1,0
housie,0,1
findability,1,1
terremoto,1,0
pedestrians,0,0
nonconformance,-1,-1
crinkly,-1,0
diffraction,-1,0
tearsheets,0,0
overline,-1,0
gatemen,0,0
levodopa,-1,0
questi,1,0
nanomaterial,-1,0
pincushions,0,0
crinkle,-1,0
grownup,1,0
larging,-1,1
menace,-1,0
opprotunity,1,1
cheetos,0,0
tubig,1,0
antiangiogenesis,-1,0
puffball,0,0
advisory,-1,0
seemes,1,1
scratch,-1,0
crossdressing,-1,-1
guerdon,1,1
enjoyably,1,1
headguards,0,0
astronauts,0,0
enjoyable,1,1
streetscaping,0,0
ameeting,0,0
bve,1,0
dissembles,-1,-1
sailfishing,0,1
jabbers,-1,0
nanomagnetic,-1,0
householders,0,0
clanism,-1,-1
shriveling,-1,0
admited,-1,-1
mortgageable,1,0
percet,-1,1
divertingly,-1,0
beatboxers,0,0
young,-1,0
yound,1,1
spongeworthy,-1,-1
magisterially,1,0
uniqueness,1,1
percen,-1,0
lifechanging,1,1
rumblin,1,0
enziguiri,0,0
dihydrate,-1,0
quizz,0,0
caners,0,0
statics,-1,0
overstrain,-1,-1
bullshitters,-1,-1
tesserae,0,0
reopened,-1,0
brininess,0,1
headstocks,0,0
urease,-1,0
statice,0,0
benificial,1,1
reweighted,-1,-1
prerecording,-1,-1
mixing,1,0
colloquially,-1,-1
unimposing,1,1
presorted,0,-1
squids,0,0
tri,1,0
northwestern,1,0
irrigators,0,-1
eased,1,1
magic,1,0
dmedia,1,0
evn,1,1
evo,0,0
tra,1,0
experiencing,-1,1
tre,1,0
eve,0,0
trg,0,0
annualmeeting,0,0
try,1,1
proslavery,-1,0
aswe,1,1
unrightfully,-1,-1
evp,1,0
trp,1,0
evr,1,0
tru,1,1
insolence,-1,-1
initital,1,1
cisapride,-1,0
chengguan,0,0
clefting,-1,0
shrimpy,-1,-1
senorita,0,0
portraitist,1,0
magnums,0,0
seventies,0,0
indiscriminating,-1,-1
biomass,0,0
shrimps,0,0
noticias,1,0
sportscotland,1,0
acclimating,1,0
carillon,0,0
contributive,1,1
exepected,-1,1
foals,1,0
pylons,0,0
sauerkraut,0,0
directive,0,0
sacrificially,1,1
capless,-1,-1
florigen,-1,-1
expressed,1,1
richmond,1,0
govermental,-1,-1
mich,1,0
vestal,-1,0
progess,-1,0
oration,1,0
seing,1,0
nonhomesteaded,0,-1
expresses,1,0
delving,1,0
boulderers,0,0
ahhhhh,1,1
oneoff,1,-1
collywobbles,-1,0
sneeringly,-1,-1
nonblack,-1,-1
chinar,0,0
winegrower,0,0
zl,1,0
gimmees,-1,-1
nurdles,0,0
punch,1,0
unease,-1,-1
laddie,-1,1
puckish,1,1
poverty,-1,0
bathhouses,0,0
conviently,1,0
invented,1,0
meny,1,1
maxilla,-1,0
nagpa,1,0
desrves,1,1
earwigs,0,0
telithromycin,-1,0
formalizing,1,1
tegen,1,0
rorted,-1,-1
hassock,0,1
fungoes,0,1
tradables,-1,-1
peristalsis,-1,0
mottos,0,0
engrossment,1,1
sadomasochism,-1,0
contaminants,-1,-1
dyad,-1,0
rechartered,0,0
altho,-1,0
zafirlukast,-1,-1
starship,-1,0
worldfamous,1,0
varicella,-1,0
tearer,1,1
productline,1,0
sgt,0,0
incompletions,-1,-1
sienna,0,-1
fayetteville,1,0
fsf,-1,0
immoderate,-1,-1
sgm,-1,-1
extirpate,-1,0
sgn,1,0
sga,0,0
akhbar,1,0
sgd,1,0
exenatide,-1,0
awan,1,0
chocolatey,1,1
runabout,0,0
veligers,0,0
adamently,-1,-1
excursions,0,0
fradulently,-1,-1
fitfully,-1,0
coffeehouses,0,0
gnostic,-1,0
gambiae,-1,0
heee,1,0
postretirement,0,0
cualquiera,1,0
luvin,1,1
thickeners,0,0
anticonstitutional,-1,-1
telepaths,-1,0
upma,0,0
blogsphere,-1,0
bobbing,0,1
divests,-1,0
rehydrate,1,0
disarming,0,1
foolishly,-1,-1
soooooooo,1,1
federally,0,0
gamba,1,0
lowliest,1,0
shoelaces,0,0
boned,1,1
bobbins,0,-1
batsh,-1,-1
instalation,-1,0
freerider,1,0
callisthenic,1,1
premeir,1,1
practicing,-1,1
pulseless,-1,0
oculus,0,0
bankholding,1,0
devlop,1,0
challenge,-1,1
boney,-1,1
hydrolysis,-1,0
jetter,0,0
publications,0,0
fomenting,-1,0
enlivening,1,1
bellbirds,0,1
chinook,0,0
inertially,-1,0
interjected,-1,0
reanimates,-1,0
proxying,-1,0
noneducator,1,1
pawl,-1,0
leadin,1,1
pawn,-1,0
vaporetto,0,0
vaporetti,0,0
izakayas,0,-1
loungelike,0,1
ballpoints,0,0
coenzyme,-1,0
oligarchic,-1,-1
tallish,1,1
absoloutely,1,1
patinas,0,0
expediate,1,1
vivisection,-1,0
paws,0,0
expandable,1,0
interneurons,-1,0
baigan,0,1
clogs,-1,-1
shuffled,0,-1
bifacial,1,0
namespace,-1,0
mumbled,-1,-1
occipital,-1,0
shuffles,-1,-1
shuffler,0,0
sanitaire,1,0
riggings,0,0
mandrills,0,1
enthesitis,-1,0
supervised,1,1
mumbles,-1,-1
mumbler,-1,-1
gentrifiers,0,-1
awesomest,1,1
coblation,-1,0
leafblower,0,0
srt,1,0
kohlrabi,0,0
superluminal,-1,0
ocotillos,0,0
lysing,-1,0
intradistrict,0,0
throbs,1,0
meiosis,-1,0
geoscientists,0,0
victimless,-1,-1
airbourne,-1,0
ostentatiousness,-1,0
streetdance,0,1
geoinformation,1,0
monkeying,-1,-1
misappropriation,-1,-1
portholes,0,0
nickel,-1,0
sprue,-1,0
classe,1,0
reminders,1,0
playlisting,1,1
serrano,0,0
sesaon,1,1
solidwaste,0,0
writ,-1,0
jetted,0,0
asserts,-1,-1
classy,1,1
huppah,0,0
brrrr,-1,1
hygene,-1,-1
counted,-1,1
septembre,1,0
spoofery,-1,0
ingress,-1,-1
lenders,-1,0
waltzed,0,0
stratagem,0,0
interlocutor,0,0
amsazing,1,1
erythropoeitin,-1,-1
emissaries,0,0
waltzer,0,0
waltzes,0,0
navigability,1,-1
warred,-1,-1
cablecast,0,0
homegoing,0,0
statuette,0,0
brahmi,-1,0
nomme,1,0
degreee,0,0
degreed,1,0
zusammen,1,0
decay,-1,-1
strewed,-1,-1
compulsions,0,-1
dispose,-1,0
imperfection,-1,-1
unconsented,-1,-1
dogmatists,-1,-1
decal,0,0
vulcanization,-1,0
degrees,0,0
annotators,1,0
misapprehension,-1,-1
sedulously,-1,-1
decaf,0,0
laggards,-1,-1
therefor,1,-1
docx,-1,0
heptathlon,1,0
disrupter,-1,0
hurrican,0,0
anticonvulsant,-1,0
ingat,1,-1
blendstock,0,0
hemochromatosis,-1,0
relending,1,0
potentialed,1,0
docu,0,0
solvers,1,0
disrupted,-1,-1
doch,1,0
lurches,-1,-1
doco,-1,0
velodrome,0,0
bashfulness,-1,-1
convene,0,0
rotation,0,1
adularia,0,0
numerus,-1,-1
enoxaparin,-1,0
wrangler,0,0
wrangles,-1,-1
bette,1,1
queenie,0,0
betta,1,1
flunitrazepam,-1,0
interurban,0,0
unscratched,-1,1
wrangled,-1,0
betty,1,0
prarie,1,0
bicuspid,-1,0
uvea,-1,0
handcraftsmanship,1,1
endoprosthesis,-1,0
askings,0,0
slappin,-1,1
footmen,0,0
solusyon,1,0
screwcaps,0,0
tents,0,0
imbibe,1,1
ujima,1,1
periodisation,1,1
ambiance,0,1
tackers,0,0
sportsman,0,0
consum,1,0
resurged,-1,0
externalised,-1,-1
nonavailability,-1,-1
gharial,0,0
sion,1,0
jagged,-1,0
covenanted,1,1
pitter,1,1
tenth,1,0
factoid,-1,0
contigs,-1,0
arguements,-1,-1
mediates,1,0
borderline,-1,-1
bolos,0,0
notings,-1,0
unreciprocated,-1,-1
vajazzling,-1,0
diam,1,0
lanseres,1,0
squard,1,1
mediated,-1,0
superbly,1,1
theaflavins,0,-1
categorizations,0,-1
scampers,0,0
waters,0,0
realigning,-1,-1
lob,1,0
cardamon,0,0
stuttered,-1,-1
majesties,0,0
helicoptors,0,0
designedto,1,-1
companionway,0,0
licencees,0,0
regulators,0,0
collection,0,0
fishnets,0,0
sanatorium,0,0
regulatory,-1,0
lof,1,1
luggages,0,-1
rowdiness,0,-1
minstrel,-1,-1
boyishly,1,0
dubbel,0,0
discolours,-1,-1
aweek,0,0
rainiest,-1,-1
clincal,1,1
biosphere,0,0
lymphocyte,-1,0
loe,-1,0
supervalue,0,0
hindus,0,0
zhahd,-1,0
supertaskers,-1,1
chiselling,0,0
serenity,1,1
automatable,1,1
teary,-1,1
zhahn,1,0
acromion,-1,0
instruc,1,0
dubber,-1,0
suggets,-1,1
collaged,1,0
nanomoles,1,0
payor,-1,0
suppliment,0,0
lon,1,1
rescinding,-1,-1
collagen,-1,0
traverse,1,0
feasts,0,0
loo,0,0
potencial,1,1
colonialization,-1,-1
occurrences,-1,0
collages,0,0
papercuts,0,0
waterspout,0,0
fourmonth,0,0
macerated,0,1
beleaguering,-1,-1
opportune,-1,1
homeliest,1,1
ignitors,-1,0
bles,1,0
touristic,1,0
evacuates,-1,-1
lengthily,-1,0
fait,1,0
toffs,-1,0
system,0,0
systen,-1,-1
recontract,1,0
dimbulb,-1,0
duvets,0,0
nosediving,-1,-1
exhilarating,1,1
miscounting,-1,-1
lacing,1,0
survivial,1,1
zonulin,-1,-1
evacuated,-1,0
zy,1,0
debarments,-1,0
gummy,-1,-1
aspera,0,0
aerate,0,0
seymour,1,0
mojitos,0,0
viagara,0,-1
gotcha,-1,-1
lou,0,0
ecomomic,1,1
shorty,1,0
depressing,-1,-1
crosswise,-1,0
gummi,0,0
drape,0,0
rickshaw,0,0
kerogen,-1,0
connoted,-1,0
unexpended,0,0
exhanges,1,1
facilitated,1,1
wigwam,0,0
oldman,-1,0
bubblehead,-1,-1
unamused,-1,-1
nominaton,-1,-1
whigs,-1,-1
amonth,0,0
splayed,-1,0
hemorrhoidectomy,-1,-1
philologists,-1,-1
accelerants,0,0
playbill,0,0
sourcing,0,0
splake,0,0
dissensions,-1,-1
finning,0,0
repented,-1,-1
downpayments,0,0
reprieved,1,1
accusing,-1,-1
hamare,1,0
angsting,-1,-1
prefabricate,-1,0
basestealer,0,1
middlegame,-1,0
lines,0,0
bleb,-1,0
synergist,-1,1
pagkatapos,1,0
hamari,1,0
correspond,-1,1
refigured,-1,-1
blem,-1,0
unintrusive,1,1
gunda,0,-1
faim,1,0
intertwining,1,0
parkour,0,0
vaca,0,0
counterfactuals,-1,-1
fain,-1,0
leatherjackets,0,0
epicenter,0,0
amphibious,0,0
sternotomy,-1,0
habitate,0,0
livingroom,0,0
exparte,-1,0
hypothalamic,-1,0
babel,1,-1
therewith,1,0
mills,0,0
hesitations,-1,-1
mesenteric,-1,0
thehighest,1,1
mathmatically,1,1
salmonellae,-1,0
milli,1,0
batboy,0,0
souled,-1,0
korean,1,0
kyats,0,0
tracklist,1,0
auriferous,-1,0
detto,1,0
deescalate,-1,1
fideo,0,1
sists,1,1
raindrop,0,0
pastis,0,0
gooseberries,0,0
privilage,1,1
herders,0,0
detta,1,0
giffgaff,1,0
dadgummit,-1,-1
courtesy,1,1
goaless,1,1
enrolls,0,0
stealths,0,0
midpalate,1,1
segment,0,0
tornament,1,1
hypocrite,-1,-1
faci,1,0
batta,0,0
parisian,1,0
socialistic,-1,-1
byelections,0,-1
initiatve,0,0
classwork,0,0
face,0,0
screechy,-1,-1
blackeyed,0,0
kidults,-1,-1
hypocrits,-1,-1
colonnade,0,0
domestiques,1,1
tickers,0,0
tranquillise,0,-1
leavings,-1,-1
demonologist,-1,0
fact,-1,-1
mitumba,0,-1
dbh,-1,0
datagrams,-1,0
pegmatitic,-1,0
educationists,0,-1
dbl,-1,0
prebates,-1,-1
dba,1,0
wots,1,0
tubercle,-1,0
dahilan,1,0
heparins,-1,0
disbanded,-1,0
dbx,1,0
woth,1,-1
hoodied,-1,-1
inflammations,-1,0
yolks,0,0
ener,1,0
ripoff,-1,-1
overstaff,0,1
cathartically,-1,0
cigarrettes,0,-1
overemphasised,1,1
redirect,-1,0
intolerances,0,0
monotheistic,-1,0
viatical,-1,-1
keys,0,1
criterium,1,0
fanaticisms,-1,0
conciliate,-1,-1
photoprotection,-1,1
scurrilous,-1,-1
extemporized,1,0
score,1,1
replenishing,1,1
avai,1,0
sylvia,1,0
wretchedness,-1,-1
tarnation,-1,0
follically,-1,-1
paliperidone,-1,-1
jacqueline,0,0
suaveness,1,0
handle,0,0
distressful,-1,-1
listened,-1,1
wsdl,-1,0
translocate,0,0
siste,1,0
muttering,-1,-1
generales,1,0
yaz,0,0
listener,1,0
conceptual,1,0
accelerant,0,0
supination,-1,0
geologists,0,0
luderick,0,1
handly,1,1
consective,1,1
defenseless,-1,-1
quetzals,0,0
generalist,1,1
diglycol,-1,-1
expurgated,-1,-1
